STATE_DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Total_Crimes
MAHARASHTRA_AKOLA,2006,1,3,0,0,1,0,0,3,0,4,12
MAHARASHTRA_AKOLA,2007,2,0,0,0,0,0,1,7,1,10,21
MAHARASHTRA_AKOLA,2008,2,4,0,0,0,0,1,4,0,12,23
MAHARASHTRA_AKOLA,2009,0,3,0,0,1,1,1,7,0,14,27
MAHARASHTRA_AKOLA,2010,1,4,0,0,1,0,0,14,0,7,27
MAHARASHTRA_AMRAVATI,2001,0,3,0,1,0,0,0,1,1,12,18
MAHARASHTRA_AMRAVATI,2002,0,2,1,0,0,0,4,4,1,19,31
MAHARASHTRA_AMRAVATI,2003,0,6,1,0,0,0,0,11,1,12,31
MAHARASHTRA_AMRAVATI,2004,0,3,0,0,0,0,0,18,4,9,34
MAHARASHTRA_AMRAVATI,2005,0,6,0,0,0,0,0,7,2,13,28
MAHARASHTRA_AMRAVATI,2006,2,9,0,0,0,0,0,12,5,17,45
MAHARASHTRA_AMRAVATI,2007,0,2,2,0,0,1,0,4,1,12,22
MAHARASHTRA_AMRAVATI,2008,0,5,1,0,1,0,2,11,4,12,36
MAHARASHTRA_AMRAVATI,2009,3,8,0,0,0,0,1,13,0,11,36
MAHARASHTRA_AMRAVATI,2010,1,6,1,0,0,0,1,10,1,22,42
MAHARASHTRA_AURANGABAD,2001,2,2,0,0,0,1,1,5,1,1,13
MAHARASHTRA_AURANGABAD,2002,0,2,1,0,0,0,2,8,1,6,20
MAHARASHTRA_AURANGABAD,2003,0,1,0,0,0,0,0,9,0,14,24
MAHARASHTRA_AURANGABAD,2004,0,0,0,0,0,3,0,0,0,11,14
MAHARASHTRA_AURANGABAD,2005,1,3,1,0,0,1,0,5,1,17,29
MAHARASHTRA_AURANGABAD,2006,2,3,0,0,0,0,2,10,3,12,32
MAHARASHTRA_AURANGABAD,2007,2,1,0,0,1,4,7,20,1,30,66
MAHARASHTRA_AURANGABAD,2008,2,3,4,1,0,0,7,13,3,32,65
MAHARASHTRA_AURANGABAD,2009,2,1,1,1,0,0,0,16,1,18,40
MAHARASHTRA_AURANGABAD,2010,0,1,0,0,1,1,3,11,0,25,42
MAHARASHTRA_BEED,2001,1,0,0,1,0,0,1,2,0,7,12
MAHARASHTRA_BEED,2002,1,0,0,0,0,2,2,1,0,3,9
MAHARASHTRA_BEED,2003,4,1,0,0,1,2,2,2,0,8,20
MAHARASHTRA_BEED,2004,0,1,0,1,1,2,1,2,2,12,22
MAHARASHTRA_BEED,2005,1,0,0,0,1,0,1,7,0,12,22
MAHARASHTRA_BEED,2006,3,1,0,0,0,2,2,7,1,28,44
MAHARASHTRA_BEED,2007,0,4,0,0,0,5,4,13,0,30,56
MAHARASHTRA_BEED,2008,0,3,0,1,0,0,3,17,0,31,55
MAHARASHTRA_BEED,2009,2,4,1,1,1,2,4,10,1,27,53
MAHARASHTRA_BEED,2010,2,3,0,1,1,2,4,7,0,14,34
MAHARASHTRA_BHANDARA,2001,1,2,0,0,0,0,1,1,3,9,17
MAHARASHTRA_BHANDARA,2002,0,2,0,0,0,0,1,0,1,12,16
MAHARASHTRA_BHANDARA,2003,0,2,0,0,0,1,1,8,1,10,23
MAHARASHTRA_BHANDARA,2004,0,2,0,0,0,0,1,6,1,11,21
MAHARASHTRA_BHANDARA,2005,0,2,0,0,0,0,0,3,0,8,13
MAHARASHTRA_BHANDARA,2006,2,6,0,0,0,0,3,9,0,28,48
MAHARASHTRA_BHANDARA,2007,1,3,0,0,0,1,3,12,0,27,47
MAHARASHTRA_BHANDARA,2008,0,1,0,1,0,1,3,8,0,15,29
MAHARASHTRA_BHANDARA,2009,1,2,0,0,0,0,0,1,0,8,12
MAHARASHTRA_BHANDARA,2010,2,1,0,0,0,0,2,3,0,7,15
MAHARASHTRA_BULDHANA,2001,0,0,0,0,0,0,2,7,0,14,23
MAHARASHTRA_BULDHANA,2002,1,1,0,0,0,0,1,2,0,9,14
MAHARASHTRA_BULDHANA,2003,0,2,1,0,1,0,3,14,0,9,30
MAHARASHTRA_BULDHANA,2004,1,4,0,0,0,0,2,2,0,13,22
MAHARASHTRA_BULDHANA,2005,1,5,0,0,0,1,1,4,0,13,25
MAHARASHTRA_BULDHANA,2006,3,1,0,0,0,0,1,13,0,21,39
MAHARASHTRA_BULDHANA,2007,1,6,0,0,0,0,2,7,0,22,38
MAHARASHTRA_BULDHANA,2008,1,5,3,0,0,0,2,9,0,33,53
MAHARASHTRA_BULDHANA,2009,0,3,1,2,2,0,3,9,0,17,37
MAHARASHTRA_BULDHANA,2010,0,2,0,0,0,1,3,13,0,16,35
MAHARASHTRA_CHANDRAPUR,2001,0,0,0,1,0,0,1,1,0,6,9
MAHARASHTRA_CHANDRAPUR,2002,1,1,2,0,0,0,0,1,0,5,10
MAHARASHTRA_CHANDRAPUR,2003,0,4,0,0,0,0,0,1,1,0,6
MAHARASHTRA_CHANDRAPUR,2004,0,0,2,0,0,0,0,3,0,8,13
MAHARASHTRA_CHANDRAPUR,2005,0,1,0,0,0,0,0,1,1,6,9
MAHARASHTRA_CHANDRAPUR,2006,0,3,0,1,0,0,0,3,0,6,13
MAHARASHTRA_CHANDRAPUR,2007,0,3,1,0,0,0,0,5,0,16,25
MAHARASHTRA_CHANDRAPUR,2008,0,2,0,0,0,0,0,3,0,10,15
MAHARASHTRA_CHANDRAPUR,2009,1,3,0,0,0,0,0,8,1,15,28
MAHARASHTRA_CHANDRAPUR,2010,1,3,1,0,1,0,2,4,1,20,33
MAHARASHTRA_DHULE,2001,1,2,0,0,0,0,1,6,0,5,15
MAHARASHTRA_DHULE,2002,1,0,0,0,1,0,0,4,0,9,15
MAHARASHTRA_DHULE,2003,1,1,0,0,0,0,3,2,0,0,7
MAHARASHTRA_DHULE,2004,0,0,1,0,0,0,0,1,0,4,6
MAHARASHTRA_DHULE,2005,1,0,1,0,0,0,3,7,1,7,20
MAHARASHTRA_DHULE,2006,0,2,0,1,0,0,2,12,0,5,22
MAHARASHTRA_DHULE,2007,0,1,1,0,0,0,1,6,0,4,13
MAHARASHTRA_DHULE,2008,0,0,1,2,0,0,2,12,0,11,28
MAHARASHTRA_DHULE,2009,0,0,1,0,0,0,4,8,0,11,24
MAHARASHTRA_DHULE,2010,0,0,0,3,2,0,0,9,0,11,25
MAHARASHTRA_GADCHIROLI,2001,0,1,0,0,0,0,0,0,0,2,3
MAHARASHTRA_GADCHIROLI,2002,0,1,0,0,0,0,1,0,0,1,3
MAHARASHTRA_GADCHIROLI,2003,0,1,0,0,0,0,0,3,0,3,7
MAHARASHTRA_GADCHIROLI,2004,0,4,0,0,0,0,0,2,0,1,7
MAHARASHTRA_GADCHIROLI,2005,0,2,0,0,0,0,1,1,0,5,9
MAHARASHTRA_GADCHIROLI,2006,0,0,0,0,0,0,0,3,1,4,8
MAHARASHTRA_GADCHIROLI,2007,0,0,0,0,0,0,1,4,0,4,9
MAHARASHTRA_GADCHIROLI,2008,0,0,0,0,0,0,0,2,0,2,4
MAHARASHTRA_GADCHIROLI,2009,0,0,0,1,0,0,0,1,0,4,6
MAHARASHTRA_GADCHIROLI,2010,0,0,0,0,0,0,0,0,0,4,4
MAHARASHTRA_GONDIA,2001,0,1,0,0,0,0,1,0,3,17,22
MAHARASHTRA_GONDIA,2002,0,0,0,0,0,0,0,0,1,4,5
MAHARASHTRA_GONDIA,2003,1,1,0,0,0,0,0,4,1,1,8
MAHARASHTRA_GONDIA,2004,1,4,0,0,0,0,0,1,2,10,18
MAHARASHTRA_GONDIA,2005,0,1,1,0,0,0,0,10,1,3,16
MAHARASHTRA_GONDIA,2006,0,1,0,0,0,0,2,5,4,9,21
MAHARASHTRA_GONDIA,2007,0,2,0,0,0,0,1,9,0,14,26
MAHARASHTRA_GONDIA,2008,1,2,1,0,0,0,4,2,0,15,25
MAHARASHTRA_GONDIA,2009,0,4,0,0,0,0,1,2,0,11,18
MAHARASHTRA_GONDIA,2010,0,1,0,0,0,0,2,2,0,6,11
MAHARASHTRA_HINGOLI,2001,0,3,0,0,0,0,0,4,0,14,21
MAHARASHTRA_HINGOLI,2002,1,5,0,0,0,0,4,0,0,9,19
MAHARASHTRA_HINGOLI,2003,0,1,0,0,0,0,2,0,0,7,10
MAHARASHTRA_HINGOLI,2004,0,0,0,0,0,0,1,4,0,5,10
MAHARASHTRA_HINGOLI,2005,0,1,0,0,0,0,1,0,0,9,11
MAHARASHTRA_HINGOLI,2006,0,4,0,0,2,0,2,2,0,6,16
MAHARASHTRA_HINGOLI,2007,0,1,0,0,1,0,3,1,0,10,16
MAHARASHTRA_HINGOLI,2008,1,5,0,0,0,0,4,3,0,16,29
MAHARASHTRA_HINGOLI,2009,1,1,2,1,0,0,2,6,0,17,30
MAHARASHTRA_HINGOLI,2010,2,1,1,0,1,1,1,5,0,11,23
MAHARASHTRA_JALGAON,2001,0,1,0,1,0,0,0,3,0,6,11
MAHARASHTRA_JALGAON,2002,0,2,0,0,0,0,0,0,0,18,20
MAHARASHTRA_JALGAON,2003,0,3,1,0,0,0,1,6,0,17,28
MAHARASHTRA_JALGAON,2004,0,1,0,2,0,0,1,3,0,10,17
MAHARASHTRA_JALGAON,2005,1,5,0,0,0,0,2,7,0,15,30
MAHARASHTRA_JALGAON,2006,0,1,0,2,0,0,1,13,0,20,37
MAHARASHTRA_JALGAON,2007,0,2,0,0,0,0,0,12,1,15,30
MAHARASHTRA_JALGAON,2008,0,3,1,1,1,0,2,16,0,15,39
MAHARASHTRA_JALGAON,2009,0,0,0,1,0,0,2,10,0,19,32
MAHARASHTRA_JALGAON,2010,1,1,3,1,0,1,2,2,0,25,36
MAHARASHTRA_JALNA,2001,1,1,0,0,0,0,2,3,1,12,20
MAHARASHTRA_JALNA,2002,0,0,0,0,0,1,1,3,3,10,18
MAHARASHTRA_JALNA,2003,3,1,1,0,0,0,2,3,4,14,28
MAHARASHTRA_JALNA,2004,0,1,0,1,0,1,0,5,0,7,15
MAHARASHTRA_JALNA,2005,0,2,0,0,0,0,0,11,0,12,25
MAHARASHTRA_JALNA,2006,0,3,0,0,0,0,1,7,0,19,30
MAHARASHTRA_JALNA,2007,0,1,0,0,0,3,5,12,0,18,39
MAHARASHTRA_JALNA,2008,0,0,0,2,0,3,1,7,0,15,28
MAHARASHTRA_JALNA,2009,0,2,0,2,0,0,3,7,0,12,26
MAHARASHTRA_JALNA,2010,0,1,1,1,1,0,2,9,0,16,31
MAHARASHTRA_KOLHAPUR,2001,0,2,0,0,1,0,5,0,6,17,31
MAHARASHTRA_KOLHAPUR,2002,1,1,0,0,0,0,0,0,12,20,34
MAHARASHTRA_KOLHAPUR,2003,0,4,0,0,0,0,0,9,1,11,25
MAHARASHTRA_KOLHAPUR,2004,0,0,0,0,0,1,2,14,0,12,29
MAHARASHTRA_KOLHAPUR,2005,0,3,0,0,0,0,0,9,0,8,20
MAHARASHTRA_KOLHAPUR,2006,0,3,0,1,0,0,3,14,4,12,37
MAHARASHTRA_KOLHAPUR,2007,0,1,1,0,1,3,2,11,3,15,37
MAHARASHTRA_KOLHAPUR,2008,0,4,2,2,0,0,2,12,2,22,46
MAHARASHTRA_KOLHAPUR,2009,0,0,0,0,0,0,0,10,0,28,38
MAHARASHTRA_KOLHAPUR,2010,0,3,0,3,0,0,0,6,4,10,26
MAHARASHTRA_LATUR,2001,0,0,0,0,0,0,2,0,0,14,16
MAHARASHTRA_LATUR,2002,0,2,0,0,0,0,0,0,4,14,20
MAHARASHTRA_LATUR,2003,1,3,0,0,0,0,5,7,0,5,21
MAHARASHTRA_LATUR,2004,1,3,0,0,0,0,0,5,0,11,20
MAHARASHTRA_LATUR,2005,0,3,0,0,0,0,3,8,1,15,30
MAHARASHTRA_LATUR,2006,0,3,0,0,0,0,2,6,0,12,23
MAHARASHTRA_LATUR,2007,1,0,0,0,0,0,4,3,2,15,25
MAHARASHTRA_LATUR,2008,1,2,3,0,0,1,2,10,1,19,39
MAHARASHTRA_LATUR,2009,1,7,0,0,0,1,1,11,17,36,74
MAHARASHTRA_LATUR,2010,2,0,2,0,0,0,2,10,12,23,51
MAHARASHTRA_MUMBAI,2001,0,2,1,0,0,0,0,14,1,2,20
MAHARASHTRA_MUMBAI,2002,0,7,1,0,0,0,0,7,2,7,24
MAHARASHTRA_MUMBAI,2003,0,2,0,0,0,0,0,9,0,7,18
MAHARASHTRA_MUMBAI,2004,0,1,0,0,0,0,1,18,1,7,28
MAHARASHTRA_MUMBAI,2005,0,1,0,0,0,0,0,13,2,9,25
MAHARASHTRA_MUMBAI,2006,0,0,0,2,0,0,0,27,1,8,38
MAHARASHTRA_MUMBAI,2007,0,0,0,0,0,0,1,18,1,7,27
MAHARASHTRA_MUMBAI,2008,0,1,0,0,0,0,9,18,0,12,40
MAHARASHTRA_MUMBAI,2009,0,1,0,0,0,0,3,12,1,16,33
MAHARASHTRA_MUMBAI,2010,0,3,0,0,2,0,5,14,2,7,33
MAHARASHTRA_NAGPUR,2001,0,4,0,0,0,0,1,18,6,19,48
MAHARASHTRA_NAGPUR,2002,0,10,0,0,0,1,0,10,2,21,44
MAHARASHTRA_NAGPUR,2003,1,4,0,0,1,0,0,9,1,16,32
MAHARASHTRA_NAGPUR,2004,2,3,0,0,2,0,0,7,5,8,27
MAHARASHTRA_NAGPUR,2005,0,8,0,0,0,0,0,6,7,19,40
MAHARASHTRA_NAGPUR,2006,1,5,1,0,0,0,1,15,1,16,40
MAHARASHTRA_NAGPUR,2007,1,10,1,0,0,0,1,20,2,35,70
MAHARASHTRA_NAGPUR,2008,3,6,1,1,0,0,0,7,0,17,35
MAHARASHTRA_NAGPUR,2009,1,8,0,0,1,0,0,7,0,7,24
MAHARASHTRA_NAGPUR,2010,1,6,2,0,0,0,2,6,0,23,40
MAHARASHTRA_NANDED,2001,2,1,0,0,0,0,4,6,3,8,24
MAHARASHTRA_NANDED,2002,0,0,0,0,1,0,4,6,3,15,29
MAHARASHTRA_NANDED,2003,1,5,0,1,0,1,3,2,11,27,51
MAHARASHTRA_NANDED,2004,1,3,0,0,1,1,5,6,2,14,33
MAHARASHTRA_NANDED,2005,1,4,0,1,0,1,3,10,3,18,41
MAHARASHTRA_NANDED,2006,0,2,0,2,0,1,1,6,4,11,27
MAHARASHTRA_NANDED,2007,3,5,0,0,0,0,5,15,2,30,60
MAHARASHTRA_NANDED,2008,2,1,1,0,0,0,5,9,0,31,49
MAHARASHTRA_NANDED,2009,4,5,1,1,1,0,4,11,0,45,72
MAHARASHTRA_NANDED,2010,1,2,0,0,1,1,12,13,0,33,63
MAHARASHTRA_NANDURBAR,2001,0,0,0,0,0,0,0,3,0,7,10
MAHARASHTRA_NANDURBAR,2002,0,0,0,0,0,0,0,6,1,1,8
MAHARASHTRA_NANDURBAR,2003,1,0,0,0,0,0,1,16,0,6,24
MAHARASHTRA_NANDURBAR,2004,0,0,0,0,1,0,1,6,0,2,10
MAHARASHTRA_NANDURBAR,2005,0,0,0,0,1,0,2,5,0,2,10
MAHARASHTRA_NANDURBAR,2006,0,1,0,0,0,0,0,3,0,2,6
MAHARASHTRA_NANDURBAR,2007,0,0,0,0,0,0,0,2,0,5,7
MAHARASHTRA_NANDURBAR,2008,0,0,0,0,0,0,2,2,0,0,4
MAHARASHTRA_NANDURBAR,2009,1,0,0,0,0,0,0,4,0,8,13
MAHARASHTRA_NANDURBAR,2010,0,1,0,0,0,0,0,5,1,8,15
MAHARASHTRA_NASHIK,2001,0,1,0,0,0,0,1,14,1,11,28
MAHARASHTRA_NASHIK,2002,1,2,0,0,0,0,1,6,15,10,35
MAHARASHTRA_NASHIK,2003,1,3,0,0,0,0,0,3,10,7,24
MAHARASHTRA_NASHIK,2004,0,5,1,0,0,0,1,15,1,14,37
MAHARASHTRA_NASHIK,2005,0,3,0,0,1,0,1,20,1,18,44
MAHARASHTRA_NASHIK,2006,2,3,0,1,1,1,4,18,2,23,55
MAHARASHTRA_NASHIK,2007,0,2,0,0,1,0,2,14,1,24,44
MAHARASHTRA_NASHIK,2008,1,3,1,0,0,0,8,14,2,26,55
MAHARASHTRA_NASHIK,2009,0,2,0,0,0,0,3,7,0,18,30
MAHARASHTRA_NASHIK,2010,0,5,0,4,0,0,1,9,0,12,31
MAHARASHTRA_OSMANABAD,2001,0,0,0,0,0,0,0,0,2,10,12
MAHARASHTRA_OSMANABAD,2002,0,3,1,0,0,0,0,4,0,10,18
MAHARASHTRA_OSMANABAD,2003,1,2,0,0,0,0,1,3,0,7,14
MAHARASHTRA_OSMANABAD,2004,2,2,0,0,0,0,2,3,0,12,21
MAHARASHTRA_OSMANABAD,2005,1,4,0,1,1,0,3,5,0,14,29
MAHARASHTRA_OSMANABAD,2006,0,6,0,0,0,0,1,9,0,21,37
MAHARASHTRA_OSMANABAD,2007,0,1,1,0,2,0,6,8,0,29,47
MAHARASHTRA_OSMANABAD,2008,0,1,0,3,0,0,4,9,0,31,48
MAHARASHTRA_OSMANABAD,2009,0,3,0,1,1,0,1,13,0,23,42
MAHARASHTRA_OSMANABAD,2010,0,1,2,2,1,1,4,6,0,22,39
MAHARASHTRA_PARBHANI,2001,1,2,2,0,1,0,19,9,2,0,36
MAHARASHTRA_PARBHANI,2002,1,1,1,0,0,3,2,20,4,0,32
MAHARASHTRA_PARBHANI,2003,0,1,0,0,0,1,4,10,2,11,29
MAHARASHTRA_PARBHANI,2004,0,2,0,1,0,2,5,7,3,9,29
MAHARASHTRA_PARBHANI,2005,2,2,0,0,0,0,5,5,0,16,30
MAHARASHTRA_PARBHANI,2006,2,2,0,0,0,1,4,12,0,24,45
MAHARASHTRA_PARBHANI,2007,0,0,1,1,0,0,4,11,0,17,34
MAHARASHTRA_PARBHANI,2008,1,1,0,0,2,2,7,8,0,17,38
MAHARASHTRA_PARBHANI,2009,3,4,0,1,0,1,8,5,0,13,35
MAHARASHTRA_PARBHANI,2010,3,4,3,0,3,1,8,16,0,29,67
MAHARASHTRA_PUNE,2001,3,4,0,0,0,0,1,7,4,9,28
MAHARASHTRA_PUNE,2002,1,2,0,0,0,0,0,12,0,8,23
MAHARASHTRA_PUNE,2003,1,4,0,0,0,0,2,11,1,8,27
MAHARASHTRA_PUNE,2004,0,8,0,0,0,0,3,13,1,12,37
MAHARASHTRA_PUNE,2005,2,3,1,1,1,1,1,20,0,10,40
MAHARASHTRA_PUNE,2006,1,4,0,0,0,1,4,24,2,17,53
MAHARASHTRA_PUNE,2007,0,9,1,0,1,0,3,19,0,37,70
MAHARASHTRA_PUNE,2008,2,13,2,0,1,0,5,26,0,25,74
MAHARASHTRA_PUNE,2009,1,12,2,1,0,0,1,24,0,40,81
MAHARASHTRA_PUNE,2010,2,14,2,0,0,0,2,27,4,31,82
MAHARASHTRA_RAIGAD,2001,1,1,0,0,0,0,0,1,0,5,8
MAHARASHTRA_RAIGAD,2002,0,0,0,0,0,0,0,0,3,1,4
MAHARASHTRA_RAIGAD,2003,0,1,0,0,0,0,0,4,0,4,9
MAHARASHTRA_RAIGAD,2004,0,0,0,0,0,0,1,4,0,8,13
MAHARASHTRA_RAIGAD,2005,0,0,0,0,0,0,3,12,0,2,17
MAHARASHTRA_RAIGAD,2006,0,0,0,0,0,0,1,6,0,7,14
MAHARASHTRA_RAIGAD,2007,0,0,0,0,0,0,0,9,0,8,17
MAHARASHTRA_RAIGAD,2008,0,0,0,0,0,0,3,5,0,3,11
MAHARASHTRA_RAIGAD,2009,0,1,0,0,0,0,0,6,0,5,12
MAHARASHTRA_RAIGAD,2010,0,2,0,1,0,0,1,2,0,5,11
MAHARASHTRA_RATNAGIRI,2001,0,0,0,0,0,0,0,1,0,1,2
MAHARASHTRA_RATNAGIRI,2002,0,1,0,0,0,0,1,2,0,0,4
MAHARASHTRA_RATNAGIRI,2003,0,0,0,0,0,0,0,4,1,1,6
MAHARASHTRA_RATNAGIRI,2004,0,0,1,0,0,0,0,2,0,0,3
MAHARASHTRA_RATNAGIRI,2005,0,1,0,0,0,0,0,9,0,4,14
MAHARASHTRA_RATNAGIRI,2006,0,0,0,0,0,0,1,3,0,5,9
MAHARASHTRA_RATNAGIRI,2007,0,0,0,0,0,0,0,7,0,2,9
MAHARASHTRA_RATNAGIRI,2008,0,3,0,0,0,0,0,8,0,1,12
MAHARASHTRA_RATNAGIRI,2009,0,0,0,0,0,0,0,11,0,4,15
MAHARASHTRA_RATNAGIRI,2010,0,1,0,1,0,0,0,3,0,6,11
MAHARASHTRA_SANGLI,2001,0,1,0,0,0,0,1,13,1,7,23
MAHARASHTRA_SANGLI,2002,1,2,0,0,0,0,1,15,0,4,23
MAHARASHTRA_SANGLI,2003,0,3,0,0,0,0,2,10,0,7,22
MAHARASHTRA_SANGLI,2004,0,3,0,0,0,0,1,8,0,3,15
MAHARASHTRA_SANGLI,2005,2,6,0,0,0,0,1,5,0,13,27
MAHARASHTRA_SANGLI,2006,0,1,1,1,0,0,4,9,0,7,23
MAHARASHTRA_SANGLI,2007,0,3,0,0,0,0,2,8,0,6,19
MAHARASHTRA_SANGLI,2008,0,5,0,0,0,0,0,14,0,7,26
MAHARASHTRA_SANGLI,2009,0,0,0,0,0,0,1,7,0,9,17
MAHARASHTRA_SANGLI,2010,0,1,0,0,0,0,2,9,0,11,23
MAHARASHTRA_SATARA,2001,0,3,0,0,0,0,2,0,5,5,15
MAHARASHTRA_SATARA,2002,0,1,0,0,0,0,4,3,1,3,12
MAHARASHTRA_SATARA,2003,0,1,0,0,0,0,2,4,0,6,13
MAHARASHTRA_SATARA,2004,0,0,2,1,0,1,3,6,3,4,20
MAHARASHTRA_SATARA,2005,1,2,0,0,0,1,1,12,3,9,29
MAHARASHTRA_SATARA,2006,0,0,0,0,2,1,0,22,3,10,38
MAHARASHTRA_SATARA,2007,3,2,0,1,3,0,2,24,3,13,51
MAHARASHTRA_SATARA,2008,1,2,0,1,0,0,1,13,2,12,32
MAHARASHTRA_SATARA,2009,1,4,0,2,0,0,0,16,1,9,33
MAHARASHTRA_SATARA,2010,1,3,0,0,1,0,1,18,0,20,44
MAHARASHTRA_SINDHUDURG,2001,0,0,0,0,0,0,0,2,1,0,3
MAHARASHTRA_SINDHUDURG,2002,0,0,0,0,0,0,0,1,2,2,5
MAHARASHTRA_SINDHUDURG,2003,0,0,0,0,0,0,0,2,0,1,3
MAHARASHTRA_SINDHUDURG,2004,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA_SINDHUDURG,2005,0,0,0,0,0,0,0,3,1,1,5
MAHARASHTRA_SINDHUDURG,2006,0,0,0,0,0,0,0,3,1,0,4
MAHARASHTRA_SINDHUDURG,2007,0,1,0,0,0,0,0,8,0,3,12
MAHARASHTRA_SINDHUDURG,2008,0,0,0,0,0,0,0,7,0,2,9
MAHARASHTRA_SINDHUDURG,2009,0,0,0,0,0,0,0,11,0,2,13
MAHARASHTRA_SINDHUDURG,2010,0,0,0,0,0,0,0,10,0,1,11
MAHARASHTRA_SOLAPUR,2001,0,3,0,0,1,1,0,0,10,18,33
MAHARASHTRA_SOLAPUR,2002,2,2,0,0,0,0,2,3,12,11,32
MAHARASHTRA_SOLAPUR,2003,2,2,0,0,0,0,2,14,2,21,43
MAHARASHTRA_SOLAPUR,2004,1,1,0,0,0,0,3,12,0,15,32
MAHARASHTRA_SOLAPUR,2005,1,5,1,1,1,1,4,21,2,19,56
MAHARASHTRA_SOLAPUR,2006,0,5,0,0,0,0,3,23,1,23,55
MAHARASHTRA_SOLAPUR,2007,1,8,0,0,1,0,6,28,0,17,61
MAHARASHTRA_SOLAPUR,2008,1,5,0,1,0,1,3,22,1,38,72
MAHARASHTRA_SOLAPUR,2009,1,3,0,2,0,1,2,9,0,30,48
MAHARASHTRA_SOLAPUR,2010,0,2,0,3,2,0,3,17,0,33,60
MAHARASHTRA_THANE,2001,0,2,1,0,0,0,1,11,2,9,26
MAHARASHTRA_THANE,2002,0,2,1,2,0,0,3,6,4,19,37
MAHARASHTRA_THANE,2003,0,4,1,0,0,0,2,16,0,14,37
MAHARASHTRA_THANE,2004,1,2,1,0,0,0,8,22,0,23,57
MAHARASHTRA_THANE,2005,0,1,1,1,0,0,5,9,3,30,50
MAHARASHTRA_THANE,2006,1,4,0,0,0,0,6,24,0,33,68
MAHARASHTRA_THANE,2007,0,1,0,0,0,0,5,19,0,17,42
MAHARASHTRA_THANE,2008,0,3,0,1,0,0,6,21,1,14,46
MAHARASHTRA_THANE,2009,0,2,0,0,1,0,1,14,0,22,40
MAHARASHTRA_THANE,2010,0,4,1,2,0,1,2,32,0,21,63
MAHARASHTRA_WARDHA,2001,0,2,0,0,0,0,1,1,0,8,12
MAHARASHTRA_WARDHA,2002,0,3,1,0,0,0,1,2,1,5,13
MAHARASHTRA_WARDHA,2003,0,2,0,0,0,0,0,0,2,4,8
MAHARASHTRA_WARDHA,2004,0,0,0,0,0,0,0,1,0,2,3
MAHARASHTRA_WARDHA,2005,0,2,0,0,0,0,0,0,1,1,4
MAHARASHTRA_WARDHA,2006,0,3,0,0,0,0,0,2,0,5,10
MAHARASHTRA_WARDHA,2007,0,5,1,0,0,1,0,8,0,11,26
MAHARASHTRA_WARDHA,2008,1,0,0,0,0,0,2,4,0,9,16
MAHARASHTRA_WARDHA,2009,0,5,1,0,0,0,0,3,1,5,15
MAHARASHTRA_WARDHA,2010,0,3,1,0,1,1,1,4,0,8,19
MAHARASHTRA_WASHIM,2001,0,1,0,0,0,0,0,3,2,6,12
MAHARASHTRA_WASHIM,2002,0,6,0,0,0,0,0,2,1,10,19
MAHARASHTRA_WASHIM,2003,0,0,0,0,0,0,1,10,0,14,25
MAHARASHTRA_WASHIM,2004,0,2,0,0,0,0,7,10,0,29,48
MAHARASHTRA_WASHIM,2005,0,1,0,0,0,0,6,11,2,26,46
MAHARASHTRA_WASHIM,2006,0,3,0,0,0,1,1,3,2,9,19
MAHARASHTRA_WASHIM,2007,0,2,0,0,0,0,1,2,0,13,18
MAHARASHTRA_WASHIM,2008,1,4,0,0,0,0,1,2,1,26,35
MAHARASHTRA_WASHIM,2009,0,11,0,2,0,0,3,0,0,16,32
MAHARASHTRA_WASHIM,2010,1,3,3,0,0,1,6,0,0,11,25
MAHARASHTRA_YAVATMAL,2001,1,3,1,0,0,0,0,7,1,10,23
MAHARASHTRA_YAVATMAL,2002,0,0,1,0,0,0,4,2,0,4,11
MAHARASHTRA_YAVATMAL,2003,0,1,1,0,0,0,1,0,0,6,9
MAHARASHTRA_YAVATMAL,2004,0,2,0,0,0,0,3,5,0,10,20
MAHARASHTRA_YAVATMAL,2005,0,3,2,0,0,0,3,5,0,22,35
MAHARASHTRA_YAVATMAL,2006,0,2,2,0,0,0,2,11,1,23,41
MAHARASHTRA_YAVATMAL,2007,0,2,2,0,0,0,2,7,0,20,33
MAHARASHTRA_YAVATMAL,2008,0,3,2,0,0,0,1,3,0,13,22
MAHARASHTRA_YAVATMAL,2009,1,6,0,0,0,0,1,0,0,6,14
MAHARASHTRA_YAVATMAL,2010,1,3,1,0,0,0,1,7,0,7,20
MANIPUR_BISHNUPUR,2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR_BISHNUPUR,2002,0,0,0,0,0,0,0,0,0,0,0
MANIPUR_BISHNUPUR,2003,0,0,0,0,0,0,0,0,0,0,0
MANIPUR_BISHNUPUR,2004,0,0,0,0,0,0,0,0,0,0,0
MANIPUR_BISHNUPUR,2005,0,0,0,0,0,0,0,0,0,0,0
MANIPUR_BISHNUPUR,2006,0,0,0,0,0,0,0,0,0,0,0
MANIPUR_BISHNUPUR,2007,0,0,0,0,0,0,0,0,0,0,0
