STATE_DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against STs,Total_Crimes
MAHARASHTRA_MUMBAI,2009,0,0,0.0,0,0,0,0,2,0,2,4.0
MAHARASHTRA_MUMBAI,2010,0,0,0.0,0,0,0,1,0,0,0,1.0
MAHARASHTRA_NAGPUR,2001,1,2,0.0,0,0,0,0,3,0,5,11.0
MAHARASHTRA_NAGPUR,2002,0,4,0.0,0,0,0,0,0,0,5,9.0
MAHARASHTRA_NAGPUR,2003,0,2,0.0,0,0,0,0,0,0,4,6.0
MAHARASHTRA_NAGPUR,2004,0,1,0.0,0,0,0,0,2,0,2,5.0
MAHARASHTRA_NAGPUR,2005,0,2,0.0,0,0,0,0,4,0,6,12.0
MAHARASHTRA_NAGPUR,2006,0,5,0.0,0,0,0,0,0,0,6,11.0
MAHARASHTRA_NAGPUR,2007,0,8,0.0,0,0,0,0,0,0,1,9.0
MAHARASHTRA_NAGPUR,2008,0,3,0.0,0,0,0,1,1,0,8,13.0
MAHARASHTRA_NAGPUR,2009,0,6,0.0,0,0,0,0,0,0,1,7.0
MAHARASHTRA_NAGPUR,2010,0,1,0.0,0,0,0,1,1,0,7,10.0
MAHARASHTRA_NANDED,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_NANDED,2002,0,1,0.0,0,0,0,0,1,0,1,3.0
MAHARASHTRA_NANDED,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_NANDED,2004,0,0,0.0,1,0,0,0,0,0,0,1.0
MAHARASHTRA_NANDED,2005,0,3,0.0,0,0,0,0,0,0,1,4.0
MAHARASHTRA_NANDED,2006,0,1,0.0,0,0,0,0,0,0,1,2.0
MAHARASHTRA_NANDED,2007,0,2,0.0,0,0,0,0,0,0,2,4.0
MAHARASHTRA_NANDED,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_NANDED,2009,0,3,0.0,0,0,0,0,0,0,1,4.0
MAHARASHTRA_NANDED,2010,1,2,0.0,0,0,1,0,0,0,3,7.0
MAHARASHTRA_NANDURBAR,2001,0,1,0.0,0,0,0,4,6,0,11,22.0
MAHARASHTRA_NANDURBAR,2002,1,1,0.0,0,0,0,4,20,0,12,38.0
MAHARASHTRA_NANDURBAR,2003,1,1,0.0,0,0,0,3,16,0,9,30.0
MAHARASHTRA_NANDURBAR,2004,0,3,0.0,0,0,0,2,11,0,6,22.0
MAHARASHTRA_NANDURBAR,2005,0,1,0.0,1,0,0,2,9,0,2,15.0
MAHARASHTRA_NANDURBAR,2006,0,2,0.0,0,0,0,5,8,0,6,21.0
MAHARASHTRA_NANDURBAR,2007,0,0,0.0,0,0,0,0,14,0,4,18.0
MAHARASHTRA_NANDURBAR,2008,2,0,0.0,0,0,0,1,2,0,4,9.0
MAHARASHTRA_NANDURBAR,2009,0,2,0.0,0,0,0,1,4,0,3,10.0
MAHARASHTRA_NANDURBAR,2010,1,1,0.0,0,0,1,4,9,0,17,33.0
MAHARASHTRA_NASHIK,2001,1,12,0.0,0,0,0,1,2,0,9,25.0
MAHARASHTRA_NASHIK,2002,2,2,0.0,0,0,1,1,0,0,8,14.0
MAHARASHTRA_NASHIK,2003,1,2,0.0,0,0,1,1,8,0,7,20.0
MAHARASHTRA_NASHIK,2004,0,2,0.0,0,0,0,0,5,0,12,19.0
MAHARASHTRA_NASHIK,2005,0,4,0.0,0,0,0,1,6,0,7,18.0
MAHARASHTRA_NASHIK,2006,1,6,0.0,0,0,2,0,8,0,10,27.0
MAHARASHTRA_NASHIK,2007,1,0,0.0,0,0,0,0,2,0,7,10.0
MAHARASHTRA_NASHIK,2008,0,1,0.0,0,0,1,2,3,0,8,15.0
MAHARASHTRA_NASHIK,2009,0,4,0.0,0,0,1,0,3,0,7,15.0
MAHARASHTRA_NASHIK,2010,0,5,0.0,0,0,0,0,4,0,9,18.0
MAHARASHTRA_OSMANABAD,2001,0,0,0.0,0,0,0,0,0,0,1,1.0
MAHARASHTRA_OSMANABAD,2002,0,0,0.0,0,0,1,0,0,0,1,2.0
MAHARASHTRA_OSMANABAD,2003,1,0,0.0,0,0,2,0,0,0,0,3.0
MAHARASHTRA_OSMANABAD,2004,0,0,0.0,1,0,0,1,0,0,0,2.0
MAHARASHTRA_OSMANABAD,2005,1,0,0.0,0,0,0,0,0,0,4,5.0
MAHARASHTRA_OSMANABAD,2006,1,1,0.0,0,0,0,0,0,0,0,2.0
MAHARASHTRA_OSMANABAD,2007,0,2,0.0,0,0,0,0,0,0,3,5.0
MAHARASHTRA_OSMANABAD,2008,1,0,0.0,0,0,0,1,1,0,4,7.0
MAHARASHTRA_OSMANABAD,2009,1,1,0.0,0,0,1,0,2,0,1,6.0
MAHARASHTRA_OSMANABAD,2010,0,2,0.0,0,0,0,0,0,0,4,6.0
MAHARASHTRA_PARBHANI,2001,0,0,0.0,0,0,0,0,3,0,0,3.0
MAHARASHTRA_PARBHANI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_PARBHANI,2003,0,0,0.0,0,0,0,0,0,0,1,1.0
MAHARASHTRA_PARBHANI,2004,1,0,0.0,0,0,0,0,0,0,1,2.0
MAHARASHTRA_PARBHANI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_PARBHANI,2006,0,0,0.0,0,0,0,0,0,0,1,1.0
MAHARASHTRA_PARBHANI,2007,0,0,0.0,0,0,1,0,0,0,1,2.0
MAHARASHTRA_PARBHANI,2008,0,0,0.0,0,0,0,1,0,0,1,2.0
MAHARASHTRA_PARBHANI,2009,0,0,0.0,0,0,0,0,0,0,2,2.0
MAHARASHTRA_PARBHANI,2010,0,1,0.0,0,0,0,1,2,0,2,6.0
MAHARASHTRA_PUNE,2001,1,1,0.0,0,0,0,0,1,0,1,4.0
MAHARASHTRA_PUNE,2002,0,2,0.0,0,0,0,0,0,0,2,4.0
MAHARASHTRA_PUNE,2003,2,1,0.0,0,0,0,0,1,0,1,5.0
MAHARASHTRA_PUNE,2004,2,1,0.0,0,0,0,1,3,0,5,12.0
MAHARASHTRA_PUNE,2005,1,2,0.0,0,0,0,0,1,0,1,5.0
MAHARASHTRA_PUNE,2006,1,0,0.0,0,0,0,0,0,0,1,2.0
MAHARASHTRA_PUNE,2007,0,3,0.0,0,0,0,0,0,0,2,5.0
MAHARASHTRA_PUNE,2008,0,5,0.0,0,0,0,0,1,0,1,7.0
MAHARASHTRA_PUNE,2009,0,1,0.0,0,0,0,1,0,0,0,2.0
MAHARASHTRA_PUNE,2010,0,1,0.0,0,0,0,0,1,0,5,7.0
MAHARASHTRA_RAIGAD,2001,0,2,0.0,0,0,0,1,1,0,5,9.0
MAHARASHTRA_RAIGAD,2002,1,3,0.0,0,0,0,3,0,0,4,11.0
MAHARASHTRA_RAIGAD,2003,0,1,0.0,0,0,0,2,3,0,5,11.0
MAHARASHTRA_RAIGAD,2004,0,0,0.0,0,0,0,0,2,0,7,9.0
MAHARASHTRA_RAIGAD,2005,2,0,0.0,0,1,0,0,4,0,4,11.0
MAHARASHTRA_RAIGAD,2006,0,4,0.0,0,0,0,2,5,0,4,15.0
MAHARASHTRA_RAIGAD,2007,0,0,0.0,0,0,0,4,3,0,4,11.0
MAHARASHTRA_RAIGAD,2008,0,2,0.0,0,0,0,0,4,0,9,15.0
MAHARASHTRA_RAIGAD,2009,0,0,0.0,0,0,0,0,2,0,2,4.0
MAHARASHTRA_RAIGAD,2010,1,2,0.0,0,0,0,0,1,0,3,7.0
MAHARASHTRA_RATNAGIRI,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_RATNAGIRI,2002,0,0,0.0,0,0,0,0,0,0,1,1.0
MAHARASHTRA_RATNAGIRI,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_RATNAGIRI,2004,0,0,0.0,0,0,0,1,0,0,2,3.0
MAHARASHTRA_RATNAGIRI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_RATNAGIRI,2006,0,0,0.0,0,0,0,1,1,0,0,2.0
MAHARASHTRA_RATNAGIRI,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_RATNAGIRI,2008,0,1,0.0,0,0,0,0,0,0,1,2.0
MAHARASHTRA_RATNAGIRI,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_RATNAGIRI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SANGLI,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SANGLI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SANGLI,2003,0,1,0.0,0,0,0,0,0,0,1,2.0
MAHARASHTRA_SANGLI,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SANGLI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SANGLI,2006,0,0,0.0,0,0,0,0,0,0,1,1.0
MAHARASHTRA_SANGLI,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SANGLI,2008,0,0,0.0,0,0,0,0,0,0,2,2.0
MAHARASHTRA_SANGLI,2009,0,0,0.0,0,0,0,0,1,0,0,1.0
MAHARASHTRA_SANGLI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SATARA,2001,0,3,0.0,0,0,0,0,0,0,1,4.0
MAHARASHTRA_SATARA,2002,0,0,0.0,0,0,1,0,0,0,0,1.0
MAHARASHTRA_SATARA,2003,0,1,0.0,0,0,0,0,0,0,1,2.0
MAHARASHTRA_SATARA,2004,0,1,0.0,1,0,0,0,0,0,1,3.0
MAHARASHTRA_SATARA,2005,1,0,0.0,0,0,0,0,0,0,2,3.0
MAHARASHTRA_SATARA,2006,0,3,0.0,0,0,0,0,0,0,3,6.0
MAHARASHTRA_SATARA,2007,1,2,0.0,0,0,0,1,0,0,0,4.0
MAHARASHTRA_SATARA,2008,0,0,0.0,0,0,0,0,0,0,1,1.0
MAHARASHTRA_SATARA,2009,0,2,0.0,0,0,0,0,0,0,1,3.0
MAHARASHTRA_SATARA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SINDHUDURG,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_SOLAPUR,2001,0,0,0.0,0,0,0,0,0,0,2,2.0
MAHARASHTRA_SOLAPUR,2002,0,0,0.0,0,0,0,0,0,0,3,3.0
MAHARASHTRA_SOLAPUR,2003,0,1,0.0,0,0,0,0,1,0,0,2.0
MAHARASHTRA_SOLAPUR,2004,0,1,0.0,0,0,0,0,0,0,1,2.0
MAHARASHTRA_SOLAPUR,2005,0,0,0.0,0,0,0,0,1,0,0,1.0
MAHARASHTRA_SOLAPUR,2006,2,1,0.0,0,0,0,2,1,0,3,9.0
MAHARASHTRA_SOLAPUR,2007,1,0,0.0,0,0,0,0,1,0,1,3.0
MAHARASHTRA_SOLAPUR,2008,0,4,0.0,0,1,2,0,0,0,1,8.0
MAHARASHTRA_SOLAPUR,2009,0,2,0.0,0,0,1,0,0,0,2,5.0
MAHARASHTRA_SOLAPUR,2010,0,2,0.0,0,0,3,0,0,0,2,7.0
MAHARASHTRA_THANE,2001,0,9,0.0,0,0,1,6,9,0,23,48.0
MAHARASHTRA_THANE,2002,1,2,0.0,0,1,0,4,22,0,36,66.0
MAHARASHTRA_THANE,2003,0,4,0.0,0,0,0,4,14,0,19,41.0
MAHARASHTRA_THANE,2004,1,4,0.0,0,0,2,1,11,0,20,39.0
MAHARASHTRA_THANE,2005,1,2,0.0,0,0,0,1,14,0,24,42.0
MAHARASHTRA_THANE,2006,0,3,0.0,0,0,1,3,14,0,21,42.0
MAHARASHTRA_THANE,2007,0,3,0.0,0,0,0,1,6,0,16,26.0
MAHARASHTRA_THANE,2008,0,2,0.0,0,0,0,1,6,0,9,18.0
MAHARASHTRA_THANE,2009,0,3,0.0,0,0,0,0,4,0,13,20.0
MAHARASHTRA_THANE,2010,2,5,0.0,1,0,0,1,15,0,21,45.0
MAHARASHTRA_WARDHA,2001,0,2,0.0,0,0,0,0,0,0,0,2.0
MAHARASHTRA_WARDHA,2002,0,5,0.0,0,0,0,0,0,0,3,8.0
MAHARASHTRA_WARDHA,2003,0,0,0.0,0,0,0,0,1,0,2,3.0
MAHARASHTRA_WARDHA,2004,0,0,0.0,0,0,0,0,1,0,2,3.0
MAHARASHTRA_WARDHA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_WARDHA,2006,0,1,0.0,0,0,0,0,0,0,3,4.0
MAHARASHTRA_WARDHA,2007,0,0,0.0,0,0,0,0,0,0,2,2.0
MAHARASHTRA_WARDHA,2008,1,1,0.0,0,0,0,0,0,0,2,4.0
MAHARASHTRA_WARDHA,2009,0,4,0.0,0,0,0,0,0,0,3,7.0
MAHARASHTRA_WARDHA,2010,0,3,0.0,0,0,0,1,1,0,9,14.0
MAHARASHTRA_WASHIM,2001,0,0,0.0,0,0,0,0,0,0,1,1.0
MAHARASHTRA_WASHIM,2002,0,1,0.0,0,0,0,0,0,0,0,1.0
MAHARASHTRA_WASHIM,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MAHARASHTRA_WASHIM,2004,0,0,0.0,0,0,0,0,0,0,2,2.0
MAHARASHTRA_WASHIM,2005,1,0,0.0,0,0,0,0,1,0,3,5.0
MAHARASHTRA_WASHIM,2006,0,1,0.0,0,0,0,0,0,0,2,3.0
MAHARASHTRA_WASHIM,2007,0,1,0.0,0,0,0,0,0,0,1,2.0
MAHARASHTRA_WASHIM,2008,1,0,0.0,1,0,0,0,0,0,2,4.0
MAHARASHTRA_WASHIM,2009,0,1,0.0,0,0,0,0,0,0,2,3.0
MAHARASHTRA_WASHIM,2010,1,0,0.0,0,0,0,0,0,0,0,1.0
MAHARASHTRA_YAVATMAL,2001,0,6,0.0,0,0,0,0,5,0,17,28.0
MAHARASHTRA_YAVATMAL,2002,4,7,0.0,0,0,0,8,1,0,9,29.0
MAHARASHTRA_YAVATMAL,2003,1,8,0.0,0,0,0,1,1,0,21,32.0
MAHARASHTRA_YAVATMAL,2004,0,5,0.0,0,0,0,0,1,0,16,22.0
MAHARASHTRA_YAVATMAL,2005,2,7,0.0,0,0,0,0,2,0,17,28.0
MAHARASHTRA_YAVATMAL,2006,1,7,0.0,0,0,0,1,2,0,19,30.0
MAHARASHTRA_YAVATMAL,2007,0,5,0.0,0,0,0,1,4,0,8,18.0
MAHARASHTRA_YAVATMAL,2008,1,2,0.0,0,0,0,2,3,0,14,22.0
MAHARASHTRA_YAVATMAL,2009,1,4,0.0,0,0,1,0,2,0,10,18.0
MAHARASHTRA_YAVATMAL,2010,0,2,0.0,0,0,0,1,2,0,4,9.0
MANIPUR_BISHNUPUR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_BISHNUPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHANDEL,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHURACHANDPUR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHURACHANDPUR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHURACHANDPUR,2003,0,0,0.0,0,0,0,0,0,0,2,2.0
MANIPUR_CHURACHANDPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHURACHANDPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHURACHANDPUR,2006,0,20,0.0,0,0,0,1,0,0,5,26.0
MANIPUR_CHURACHANDPUR,2007,0,1,0.0,0,0,0,0,0,0,0,1.0
MANIPUR_CHURACHANDPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHURACHANDPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CHURACHANDPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_CID,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2003,1,0,0.0,0,0,0,0,0,0,0,1.0
MANIPUR_IMPHAL EAST,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL EAST,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2003,1,0,0.0,0,0,0,0,0,0,0,1.0
MANIPUR_IMPHAL WEST,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_IMPHAL WEST,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_SENAPATI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_TAMENGLONG,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_THOUBAL,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MANIPUR_UKHRUL,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS EAST,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2002,0,1,0.0,0,0,0,0,0,0,0,1.0
MEGHALAYA_GARO HILLS SOUTH,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS SOUTH,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_GARO HILLS WEST,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_JAINTIA HILLS,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
MEGHALAYA_JAINTIA HILLS,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
